624224	=>	69|53|39|39
624230	=>	71|47|41|41
624231	=>	65|60|40|35
624231	=>	64|59|58|19
624236	=>	64|61|39|36
624238	=>	67|55|54|24
624238	=>	65|59|55|21
624238	=>	73|65|60|2
624239	=>	75|62|62|1
624242	=>	75|63|61|1
624244	=>	63|60|59|18
624248	=>	70|51|41|38
624250	=>	69|51|51|29
624255	=>	66|59|42|33
624262	=>	72|67|59|2
624264	=>	67|57|50|26
624271	=>	74|66|59|1
624273	=>	66|58|53|23
624277	=>	69|64|62|5
624279	=>	71|46|46|37
624281	=>	68|66|61|5
624282	=>	61|61|61|17
624283	=>	62|62|58|18
624286	=>	69|53|48|30
624286	=>	66|57|55|22
624293	=>	72|64|61|3
624297	=>	65|60|52|23
624302	=>	70|51|45|34
624304	=>	66|59|49|26
624310	=>	72|71|57|0
624313	=>	69|52|50|29
624322	=>	69|67|60|4
624326	=>	67|57|39|37
624329	=>	64|61|54|21
624332	=>	65|58|57|20
624332	=>	67|65|62|6
624332	=>	69|69|59|3
624342	=>	68|53|53|26
624345	=>	65|64|64|7
624348	=>	63|62|55|20
624354	=>	71|47|45|37
624355	=>	64|60|57|19
624360	=>	70|49|49|32
624360	=>	65|65|63|7
624361	=>	70|51|40|39
624362	=>	67|56|53|24
624365	=>	68|56|44|32
624368	=>	63|61|58|18
624371	=>	68|56|45|31
624371	=>	62|61|60|17
624373	=>	68|56|43|33
624373	=>	68|55|50|27
624380	=>	66|59|41|34
624392	=>	75|67|58|0
624395	=>	63|62|38|37
624395	=>	68|54|52|26
624403	=>	66|59|50|25
624406	=>	69|54|43|34
624415	=>	69|54|44|33
624422	=>	67|57|51|25
624422	=>	69|65|61|5
624425	=>	70|50|48|32
624427	=>	70|51|46|33
624427	=>	68|56|46|30
624428	=>	65|60|53|22
624436	=>	71|63|62|4
624437	=>	73|68|58|1
624440	=>	63|63|46|28
624440	=>	63|63|47|27
624440	=>	73|70|57|0
624442	=>	65|60|39|36
624447	=>	71|48|42|39
624447	=>	69|54|42|35
624447	=>	68|56|42|34
624448	=>	71|48|43|38
624455	=>	66|58|54|22
624455	=>	70|68|59|3
624456	=>	69|54|45|32
624456	=>	65|59|56|20
624461	=>	70|66|60|4
624462	=>	63|63|48|26
624462	=>	68|63|63|6
624466	=>	63|63|45|29
624468	=>	64|61|55|20
624475	=>	66|64|63|7
624475	=>	68|64|62|6
624485	=>	63|62|56|19
624490	=>	64|59|59|18
624491	=>	74|62|62|2
624494	=>	71|48|41|40
624494	=>	69|53|49|29
624494	=>	63|63|49|25
624495	=>	63|60|60|17
624495	=>	62|62|59|17
624496	=>	76|65|59|0
624497	=>	64|61|38|37
624497	=>	64|62|46|28
624497	=>	64|62|47|27
624501	=>	68|56|47|29
624508	=>	71|47|46|36
624510	=>	63|63|44|30
624515	=>	64|62|48|26
624517	=>	71|48|44|37
624517	=>	64|62|45|29
624517	=>	75|64|60|1
624520	=>	66|59|51|24
624526	=>	69|54|41|36
624527	=>	64|60|58|18
624530	=>	63|61|59|17
624531	=>	68|56|41|35
624540	=>	67|55|55|23
624541	=>	69|54|46|31
624542	=>	67|58|45|30
624543	=>	66|59|40|35
624547	=>	66|57|56|21
624552	=>	67|57|38|38
624552	=>	63|63|50|24
624555	=>	70|70|58|2
624557	=>	67|58|44|31
624557	=>	64|62|49|25
624561	=>	67|58|46|29
624567	=>	65|60|54|21
624567	=>	72|65|60|3
624571	=>	64|62|44|30
624572	=>	71|64|61|4
624588	=>	68|55|51|26
624592	=>	71|67|59|3
624596	=>	63|63|43|31
624597	=>	65|58|58|19
624597	=>	64|64|64|8
624598	=>	67|66|61|6
624600	=>	67|58|43|32
624601	=>	64|62|50|24
624602	=>	70|51|47|32
624602	=>	69|52|51|28
624602	=>	67|58|47|28
624604	=>	63|63|51|23
624605	=>	64|61|56|19
624607	=>	66|65|62|7
624608	=>	67|57|52|24
624609	=>	68|56|48|28
624612	=>	62|61|61|16
624617	=>	67|56|54|23
624618	=>	63|62|57|18
624620	=>	67|63|63|7
624624	=>	74|63|61|2
624628	=>	71|48|45|36
624636	=>	65|59|57|19
624641	=>	64|62|43|31
624645	=>	66|59|52|23
624645	=>	62|62|60|16
624652	=>	69|54|47|30
624652	=>	73|66|59|2
624661	=>	69|54|40|37
624662	=>	65|61|46|28
624664	=>	65|61|47|27
624667	=>	70|63|62|5
624671	=>	67|58|48|27
624671	=>	66|58|55|21
624673	=>	64|62|51|23
624680	=>	71|69|58|2
624683	=>	67|58|42|33
624683	=>	70|50|49|31
624683	=>	68|67|60|5
624686	=>	65|61|45|29
624686	=>	63|63|52|22
624687	=>	70|52|43|35
624688	=>	65|61|48|26
624691	=>	68|54|53|25
624696	=>	63|63|42|32
624697	=>	68|56|40|36
624702	=>	74|69|57|0
624703	=>	65|60|38|37
624706	=>	65|60|55|20
624710	=>	65|64|63|8
624722	=>	65|61|49|25
624724	=>	69|53|50|28
624725	=>	70|52|42|36
624728	=>	65|61|44|30
624728	=>	68|65|61|6
624731	=>	70|52|44|34
624731	=>	64|62|52|22
624736	=>	63|61|60|16
624737	=>	67|64|62|7
624739	=>	68|56|49|27
624740	=>	64|61|57|18
624741	=>	64|60|59|17
624745	=>	63|62|58|17
624746	=>	63|63|53|21
624752	=>	71|47|47|35
624754	=>	66|59|39|36
624756	=>	67|58|49|26
624761	=>	64|62|42|32
624767	=>	74|64|60|2
624771	=>	70|52|41|37
624782	=>	65|61|50|24
624782	=>	66|59|53|22
624787	=>	70|52|45|33
624788	=>	67|57|53|23
624798	=>	75|65|59|1
624800	=>	67|58|41|34
624801	=>	71|48|46|35
624801	=>	69|54|48|29
624801	=>	70|64|61|5
624802	=>	71|49|42|38
624805	=>	70|51|48|31
624812	=>	65|61|43|31
624813	=>	69|66|60|5
624815	=>	68|55|52|25
624815	=>	72|68|58|2
624816	=>	66|57|57|20
624817	=>	73|62|62|3
624821	=>	64|62|53|21
624824	=>	73|63|61|3
624827	=>	74|67|58|1
624830	=>	71|49|43|37
624836	=>	65|61|51|23
624840	=>	69|54|39|38
624840	=>	63|63|54|20
624840	=>	66|63|63|8
624840	=>	65|65|62|8
624841	=>	62|62|61|15
624842	=>	71|65|60|4
624847	=>	65|60|56|19
624852	=>	69|63|62|6
624854	=>	63|63|41|33
624856	=>	65|59|58|18
624857	=>	66|58|56|20
624857	=>	66|64|62|8
624860	=>	77|62|61|0
624862	=>	63|62|59|16
624862	=>	69|68|59|4
624863	=>	67|58|50|25
624866	=>	71|49|44|36
624867	=>	64|61|58|17
624869	=>	68|56|39|37
624869	=>	66|66|61|7
624870	=>	71|71|57|1
624872	=>	63|61|61|15
624876	=>	67|56|55|22
624880	=>	71|49|41|39
624881	=>	64|62|54|20
624884	=>	67|65|61|7
624887	=>	68|56|50|26
624893	=>	64|62|41|33
624893	=>	64|60|60|16
624896	=>	63|63|55|19
624907	=>	64|64|63|9
624909	=>	70|52|46|32
624910	=>	65|61|42|32
624915	=>	70|52|40|38
624917	=>	76|66|58|0
624920	=>	65|61|52|22
624921	=>	66|59|54|21
624925	=>	69|52|52|27
624926	=>	65|63|63|9
624941	=>	66|60|46|28
624945	=>	66|60|47|27
624957	=>	66|60|45|29
624959	=>	62|62|62|14
624962	=>	71|49|40|40
624963	=>	67|58|40|35
624967	=>	66|60|48|26
624967	=>	63|62|60|15
624969	=>	72|62|62|4
624970	=>	69|54|49|28
624975	=>	72|66|59|3
624977	=>	64|62|55|19
624980	=>	69|53|51|27
624980	=>	67|58|51|24
624982	=>	65|61|53|21
624982	=>	65|60|57|18
624986	=>	64|61|59|16
624986	=>	69|64|61|6
624989	=>	68|54|54|24
624990	=>	63|63|56|18
624991	=>	70|50|50|30
624992	=>	71|49|45|35
624992	=>	70|67|59|4
624994	=>	67|67|60|6
624995	=>	68|63|62|7
624997	=>	72|70|57|1
625000	=>	67|57|54|22
625000	=>	77|63|60|0
625007	=>	66|60|44|30
625007	=>	68|66|60|6
625009	=>	66|59|38|37
625010	=>	71|48|47|34
625013	=>	66|60|49|25
625022	=>	63|63|40|34
625022	=>	65|59|59|17
625027	=>	64|62|56|18
625030	=>	63|63|57|17
625037	=>	65|64|62|9
625047	=>	70|52|47|31
625052	=>	70|51|49|30
625056	=>	69|55|44|32
625056	=>	63|62|61|14
625061	=>	68|56|51|25
625061	=>	66|60|50|24
625063	=>	70|52|39|39
625064	=>	68|55|53|24
625066	=>	72|43|43|42
625066	=>	65|61|41|33
625066	=>	66|59|55|20
625070	=>	64|63|63|10
625071	=>	70|65|60|5
625073	=>	66|60|43|31
625078	=>	65|61|54|20
625081	=>	66|58|57|19
625082	=>	69|55|43|33
625088	=>	69|55|45|31
625091	=>	64|62|40|34
625091	=>	64|61|60|15
625091	=>	64|64|62|10
625091	=>	73|64|60|3
625092	=>	68|57|45|30
625092	=>	75|68|57|0
625096	=>	63|63|63|11
625096	=>	72|63|61|4
625097	=>	68|57|44|31
625098	=>	67|63|62|8
625102	=>	66|65|61|8
625111	=>	68|57|46|29
625112	=>	63|63|58|16
625113	=>	67|58|52|23
625113	=>	65|60|58|17
625117	=>	64|62|57|17
625120	=>	69|55|42|34
625121	=>	72|44|43|41
625124	=>	63|63|59|15
625127	=>	63|62|62|13
625127	=>	68|64|61|7
625130	=>	71|49|46|34
625130	=>	73|69|57|1
625135	=>	70|69|58|3
625136	=>	69|55|46|30
625136	=>	65|61|55|19
625137	=>	66|60|51|23
625139	=>	68|56|38|38
625140	=>	68|57|43|32
625145	=>	64|62|58|16
625147	=>	67|56|56|21
625151	=>	72|44|42|42
625154	=>	63|63|61|13
625162	=>	68|57|47|28
625163	=>	76|62|61|1
625165	=>	66|63|62|9
625166	=>	67|58|39|36
625171	=>	69|54|50|27
625176	=>	63|63|62|12
625176	=>	74|65|59|2
625182	=>	64|61|61|14
625182	=>	63|63|60|14
625186	=>	65|65|61|9
625189	=>	66|60|42|32
625190	=>	67|57|55|21
625191	=>	71|62|62|5
625198	=>	65|63|62|10
625199	=>	66|60|52|22
625200	=>	73|67|58|2
625201	=>	64|62|62|12
625201	=>	64|63|62|11
625202	=>	71|63|61|5
625207	=>	66|59|56|19
625211	=>	64|62|60|14
625213	=>	68|57|42|33
625215	=>	68|68|59|5
625217	=>	64|62|59|15
625221	=>	72|44|44|40
625226	=>	71|50|43|36
625226	=>	69|55|47|29
625226	=>	69|67|59|5
625230	=>	67|64|61|8
625231	=>	71|50|42|37
625231	=>	68|57|48|27
625232	=>	69|55|41|35
625232	=>	65|61|40|34
625232	=>	65|61|56|18
625232	=>	65|60|59|16
625235	=>	70|52|48|30
625237	=>	68|56|52|24
625239	=>	72|45|42|41
625241	=>	72|64|60|4
625250	=>	67|58|53|22
625250	=>	71|66|59|4
625252	=>	69|65|60|6
625253	=>	64|62|61|13
625255	=>	70|62|62|6
625258	=>	72|45|43|40
625259	=>	66|58|58|18
625262	=>	70|53|43|34
625262	=>	69|53|52|26
625264	=>	63|63|39|35
625265	=>	67|66|60|7
625265	=>	71|68|58|3
625271	=>	70|53|44|33
625274	=>	65|61|57|17
625275	=>	71|48|48|33
625277	=>	72|72|56|0
625278	=>	71|50|41|38
625281	=>	71|50|44|35
625282	=>	77|64|59|0
625287	=>	70|53|42|35
625293	=>	66|60|53|21
625295	=>	66|64|61|9
625297	=>	64|62|39|35
625303	=>	76|63|60|1
625304	=>	64|63|61|12
625317	=>	66|60|41|33
625319	=>	68|55|54|23
625321	=>	70|51|50|29
625326	=>	68|57|49|26
625327	=>	72|45|44|39
625328	=>	70|53|45|32
625328	=>	67|59|46|28
625328	=>	65|64|61|10
625329	=>	65|62|62|11
625329	=>	64|64|61|11
625330	=>	68|57|41|34
625336	=>	69|55|48|28
625336	=>	67|59|47|27
625341	=>	65|60|60|15
625342	=>	71|49|47|33
625346	=>	67|59|45|29
625347	=>	66|62|62|10
625348	=>	66|59|57|18
625351	=>	75|66|58|1
625352	=>	69|55|40|36
625352	=>	65|63|61|11
625357	=>	66|60|54|20
625358	=>	65|61|58|16
625366	=>	70|53|41|36
625366	=>	67|59|48|26
625372	=>	71|50|45|34
625372	=>	65|61|59|15
625372	=>	73|65|59|3
625373	=>	68|62|62|8
625376	=>	70|63|61|6
625381	=>	64|63|60|13
625381	=>	66|66|60|8
625382	=>	67|59|44|30
625385	=>	69|62|62|7
625386	=>	69|54|51|26
625391	=>	71|50|40|39
625393	=>	68|65|60|7
625397	=>	67|58|54|21
625400	=>	69|63|61|7
625406	=>	67|59|49|25
625406	=>	64|63|49|24
625406	=>	65|61|61|13
625406	=>	73|71|56|0
625410	=>	75|62|61|2
625411	=>	64|63|48|25
625411	=>	64|63|50|23
625413	=>	70|53|46|31
625416	=>	67|57|56|20
625421	=>	67|58|38|37
625423	=>	67|62|62|9
625424	=>	64|63|51|22
625430	=>	64|63|47|26
625430	=>	65|62|61|12
625432	=>	65|61|60|14
625433	=>	68|57|50|25
625436	=>	64|63|59|14
625441	=>	64|63|52|21
625442	=>	67|63|61|9
625443	=>	70|52|49|29
625443	=>	68|56|53|23
625445	=>	72|46|43|39
625456	=>	66|63|61|10
625457	=>	72|46|42|40
625457	=>	66|60|55|19
625457	=>	64|64|60|12
625460	=>	67|59|43|31
625460	=>	64|63|53|20
625461	=>	71|64|60|5
625465	=>	64|63|46|27
625470	=>	72|45|45|38
625471	=>	64|63|58|15
625472	=>	65|61|39|35
625472	=>	69|55|49|27
625472	=>	67|59|50|24
625473	=>	72|46|41|41
625473	=>	70|66|59|5
625477	=>	64|63|54|19
625479	=>	66|59|58|17
625483	=>	68|57|40|35
625485	=>	70|53|40|37
625488	=>	68|63|61|8
625490	=>	64|63|55|18
625490	=>	64|63|57|16
625492	=>	67|65|60|8
625495	=>	64|63|56|17
625502	=>	71|70|57|2
625507	=>	65|62|60|13
625511	=>	66|60|40|34
625511	=>	66|60|56|18
625512	=>	63|63|38|36
625517	=>	71|50|46|33
625517	=>	74|68|57|1
625520	=>	64|63|45|28
625520	=>	65|62|49|24
625523	=>	70|64|60|6
625523	=>	72|67|58|3
625525	=>	65|62|48|25
625526	=>	68|67|59|6
625527	=>	65|62|50|23
625532	=>	67|59|51|23
625532	=>	69|69|58|4
625537	=>	74|70|56|0
625540	=>	70|53|47|30
625540	=>	65|62|51|22
625541	=>	70|68|58|4
625542	=>	65|62|47|26
625542	=>	67|58|55|20
625547	=>	72|46|44|38
625548	=>	75|63|60|2
625552	=>	67|59|42|32
625554	=>	69|53|53|25
625557	=>	66|65|60|9
625558	=>	65|63|60|12
625559	=>	65|62|52|21
625560	=>	68|57|51|24
625560	=>	65|62|59|14
625562	=>	69|55|39|37
625570	=>	71|49|48|32
625577	=>	65|62|46|27
625578	=>	65|62|53|20
625581	=>	76|64|59|1
625583	=>	66|62|61|11
625585	=>	64|62|38|36
625586	=>	65|65|60|10
625587	=>	65|64|60|11
625590	=>	68|55|55|22
625595	=>	65|62|58|15
625595	=>	74|66|58|2
625597	=>	64|63|44|29
625597	=>	65|62|54|19
625603	=>	74|62|61|3
625604	=>	67|57|57|19
625604	=>	66|59|59|16
625605	=>	66|60|57|17
625607	=>	66|64|60|10
625610	=>	65|62|55|18
625612	=>	65|62|57|16
625616	=>	76|67|57|0
625617	=>	65|62|56|17
625622	=>	67|59|52|22
625627	=>	69|54|52|25
625628	=>	70|51|51|28
625630	=>	65|62|45|28
625632	=>	69|55|50|26
625632	=>	72|69|57|2
625635	=>	68|56|54|22
625635	=>	64|64|59|13
625637	=>	66|60|58|16
625637	=>	68|64|60|8
625640	=>	72|65|59|4
625651	=>	69|64|60|7
625654	=>	69|66|59|6
625657	=>	72|46|45|37
625662	=>	65|63|59|13
625664	=>	70|53|39|38
625676	=>	67|67|59|7
625683	=>	72|47|42|39
625684	=>	66|61|61|12
625685	=>	70|52|50|28
625685	=>	67|64|60|9
625686	=>	68|57|39|36
625689	=>	70|53|48|29
625690	=>	67|59|53|21
625691	=>	67|58|56|19
625692	=>	71|50|47|32
625693	=>	68|57|52|23
625700	=>	64|63|43|30
625702	=>	71|51|42|36
625702	=>	67|59|41|33
625702	=>	77|65|58|0
625707	=>	65|62|44|29
625708	=>	72|47|43|38
625709	=>	66|62|60|12
625710	=>	67|62|61|10
625711	=>	66|60|60|14
625712	=>	71|51|43|35
625713	=>	66|60|39|35
625713	=>	66|60|59|15
625713	=>	66|63|60|11
625718	=>	65|61|38|36
625719	=>	64|64|58|14
625730	=>	72|47|41|40
625732	=>	71|51|44|34
625741	=>	74|63|60|3
625742	=>	71|65|59|5
625746	=>	69|56|45|30
625746	=>	73|62|61|4
625750	=>	66|61|49|24
625751	=>	69|56|44|31
625751	=>	66|61|48|25
625757	=>	66|61|50|23
625757	=>	66|61|60|13
625768	=>	66|61|47|26
625774	=>	66|61|51|22
625776	=>	69|55|38|38
625777	=>	72|47|44|37
625777	=>	69|56|46|29
625782	=>	71|51|41|37
625782	=>	69|56|43|32
625789	=>	68|66|59|7
625790	=>	71|67|58|4
625792	=>	67|59|54|20
625793	=>	66|61|52|21
625799	=>	66|61|46|27
625802	=>	69|55|51|25
625807	=>	68|62|61|9
625808	=>	65|62|43|30
625810	=>	66|61|59|14
625814	=>	65|63|58|14
625816	=>	66|61|53|20
625816	=>	65|64|59|12
625826	=>	71|51|45|33
625826	=>	75|64|59|2
625828	=>	69|56|47|28
625829	=>	68|58|46|28
625831	=>	64|63|42|31
625832	=>	67|58|57|18
625835	=>	66|61|54|19
625837	=>	68|58|45|29
625840	=>	68|57|53|22
625840	=>	67|63|60|10
625841	=>	68|58|47|27
625841	=>	66|61|58|15
625841	=>	72|62|61|5
625849	=>	64|64|57|15
625850	=>	63|63|37|37
625852	=>	66|61|45|28
625852	=>	66|61|55|18
625855	=>	69|56|42|33
625856	=>	71|49|49|31
625856	=>	67|59|55|19
625858	=>	66|61|57|16
625859	=>	66|61|56|17
625860	=>	67|61|61|11
625861	=>	68|56|55|21
625862	=>	67|59|40|34
625865	=>	72|46|46|36
625868	=>	71|51|40|38
625868	=>	65|65|59|11
625871	=>	70|54|43|33
625871	=>	68|58|48|26
625872	=>	69|62|61|8
625874	=>	70|53|49|28
625876	=>	69|54|53|24
625877	=>	64|62|37|37
625877	=>	70|54|44|32
625879	=>	68|58|44|30
625880	=>	65|63|57|15
625882	=>	73|63|60|4
625885	=>	66|62|59|13
625885	=>	69|68|58|5
625888	=>	67|66|59|8
625890	=>	73|68|57|2
625892	=>	71|62|61|6
625897	=>	70|54|45|31
625901	=>	64|64|56|16
625901	=>	70|62|61|7
625909	=>	69|56|48|27
625910	=>	75|67|57|1
625912	=>	72|47|45|36
625912	=>	70|65|59|6
625913	=>	73|66|58|3
625915	=>	71|50|48|31
625924	=>	78|61|61|0
625925	=>	66|61|44|29
625925	=>	68|58|49|25
625925	=>	78|62|60|0
625926	=>	75|69|56|0
625931	=>	68|57|38|37
625931	=>	70|54|42|34
625932	=>	69|65|59|7
625934	=>	71|51|46|32
625937	=>	68|58|43|31
625939	=>	65|62|42|31
625939	=>	68|63|60|9
625942	=>	66|63|59|12
625945	=>	70|70|57|3
625947	=>	66|66|59|9
625951	=>	70|52|51|27
625952	=>	71|69|57|3
625958	=>	67|59|56|18
625960	=>	69|56|41|34
625963	=>	72|71|56|1
625966	=>	67|65|59|9
625967	=>	70|54|46|30
625967	=>	66|62|58|14
625967	=>	67|62|60|11
625971	=>	67|58|58|17
625971	=>	66|64|59|11
625976	=>	66|65|59|10
625977	=>	72|63|60|5
625981	=>	68|58|50|24
625987	=>	68|57|54|21
625990	=>	65|63|56|16
625994	=>	64|63|41|32
625995	=>	64|64|55|17
625997	=>	66|60|38|36
626000	=>	69|55|52|24
626001	=>	70|54|41|35
626001	=>	76|65|58|1
626004	=>	69|56|49|26
626004	=>	69|63|60|8
626006	=>	67|59|57|17
626013	=>	70|67|58|5
626015	=>	72|48|43|37
626015	=>	74|64|59|3
626016	=>	68|65|59|8
626019	=>	65|64|58|13
626023	=>	72|48|42|38
626026	=>	66|61|43|30
626026	=>	71|63|60|6
626027	=>	64|64|54|18
626030	=>	65|63|55|17
626035	=>	70|63|60|7
626037	=>	72|48|41|39
626045	=>	68|58|42|32
626054	=>	65|61|37|37
626055	=>	70|54|47|29
626057	=>	68|56|56|20
626057	=>	72|66|58|4
626060	=>	71|51|39|39
626062	=>	67|61|60|12
626065	=>	68|58|51|23
626071	=>	68|68|58|6
626075	=>	70|53|50|27
626085	=>	72|47|46|35
626090	=>	77|61|61|1
626092	=>	67|60|49|24
626093	=>	67|60|48|25
626093	=>	73|70|56|1
626094	=>	68|61|61|10
626095	=>	66|62|57|15
626096	=>	67|59|39|35
626096	=>	67|59|58|16
626097	=>	64|64|53|19
626100	=>	65|62|41|32
626100	=>	71|51|47|31
626102	=>	67|64|59|10
626104	=>	67|60|47|26
626105	=>	72|48|44|36
626105	=>	67|60|50|23
626110	=>	65|63|54|18
626113	=>	69|56|40|35
626115	=>	68|62|60|10
626116	=>	67|59|59|15
626120	=>	67|63|59|11
626121	=>	64|64|52|20
626122	=>	67|60|51|22
626123	=>	69|56|50|25
626135	=>	67|60|46|27
626135	=>	68|58|52|22
626135	=>	67|60|60|13
626136	=>	65|63|53|19
626142	=>	68|57|55|20
626143	=>	66|63|58|13
626145	=>	69|54|54|23
626145	=>	66|62|56|16
626147	=>	67|60|52|21
626153	=>	70|54|40|36
626153	=>	66|61|42|31
626156	=>	73|64|59|4
626162	=>	71|50|49|30
626162	=>	67|61|59|13
626165	=>	72|48|40|40
626165	=>	68|58|41|33
626170	=>	67|60|53|20
626177	=>	70|54|48|28
626179	=>	64|64|51|21
626182	=>	67|60|45|28
626182	=>	67|60|59|14
626186	=>	69|67|58|6
626191	=>	64|63|40|33
626192	=>	69|55|53|23
626192	=>	67|62|59|12
626195	=>	67|60|54|19
626198	=>	65|63|52|20
626198	=>	65|64|57|14
626200	=>	65|65|58|12
626201	=>	68|64|59|9
626203	=>	72|68|57|3
626205	=>	72|48|45|35
626206	=>	78|63|59|0
626207	=>	64|64|50|22
626210	=>	69|61|61|9
626212	=>	67|60|55|18
626213	=>	67|60|58|15
626216	=>	71|52|43|34
626222	=>	65|63|51|21
626224	=>	67|60|57|16
626225	=>	67|60|56|17
626225	=>	66|64|58|12
626227	=>	77|62|60|1
626235	=>	70|52|52|26
626237	=>	68|58|53|21
626237	=>	66|62|55|17
626240	=>	75|65|58|2
626241	=>	71|52|42|35
626243	=>	71|52|44|33
626247	=>	72|64|59|5
626250	=>	69|56|51|24
626255	=>	67|60|44|29
626265	=>	64|64|49|23
626266	=>	77|66|57|0
626267	=>	66|62|54|18
626270	=>	69|64|59|8
626271	=>	71|66|58|5
626278	=>	65|63|50|22
626280	=>	74|67|57|2
626284	=>	71|51|48|30
626285	=>	66|60|37|37
626291	=>	68|57|56|19
626296	=>	71|64|59|6
626297	=>	65|62|40|33
626300	=>	71|52|45|32
626301	=>	70|64|59|7
626302	=>	71|52|41|36
626304	=>	69|56|39|36
626306	=>	70|53|51|26
626309	=>	64|64|48|24
626309	=>	68|58|54|20
626310	=>	67|61|58|14
626311	=>	70|54|39|37
626312	=>	65|63|49|23
626314	=>	66|61|41|32
626317	=>	76|68|56|0
626318	=>	72|47|47|34
626321	=>	70|54|49|27
626321	=>	68|67|58|7
626322	=>	66|63|57|14
626323	=>	69|62|60|9
626327	=>	70|66|58|6
626334	=>	76|61|61|2
626335	=>	66|62|53|19
626336	=>	67|59|38|36
626339	=>	76|62|60|2
626342	=>	70|69|57|4
626345	=>	68|61|60|11
626350	=>	67|60|43|30
626351	=>	68|58|40|34
626351	=>	74|69|56|1
626356	=>	68|63|59|10
626357	=>	66|62|52|20
626357	=>	65|64|56|15
626361	=>	66|65|58|11
626370	=>	77|63|59|1
626372	=>	67|61|57|15
626374	=>	65|63|48|24
626375	=>	72|49|42|37
626379	=>	64|64|47|25
626387	=>	72|48|46|34
626387	=>	66|66|58|10
626388	=>	70|61|61|8
626392	=>	72|49|43|36
626393	=>	67|62|58|13
626395	=>	69|56|52|23
626396	=>	75|61|61|3
626403	=>	71|52|46|31
626405	=>	70|62|60|8
626412	=>	67|67|58|8
626413	=>	66|62|51|21
626416	=>	69|55|54|22
626417	=>	68|58|55|19
626421	=>	71|52|40|37
626422	=>	72|49|41|38
626426	=>	64|63|39|34
626429	=>	68|66|58|8
626429	=>	74|65|58|3
626430	=>	65|63|47|25
626430	=>	65|65|57|13
626432	=>	71|61|61|7
626438	=>	69|57|46|28
626439	=>	66|62|50|22
626442	=>	68|57|57|18
626446	=>	69|57|45|29
626447	=>	72|49|44|35
626449	=>	69|66|58|7
626450	=>	67|63|58|12
626451	=>	71|50|50|29
626451	=>	64|64|46|26
626454	=>	71|71|56|2
626456	=>	69|57|47|27
626459	=>	72|70|56|2
626465	=>	68|60|60|12
626468	=>	73|67|57|3
626470	=>	71|68|57|4
626471	=>	67|66|58|9
626472	=>	69|57|44|30
626474	=>	69|63|59|9
626475	=>	68|62|59|11
626477	=>	67|60|42|31
626478	=>	67|61|56|16
626479	=>	68|58|56|18
626479	=>	66|63|56|15
626483	=>	70|54|50|26
626487	=>	67|64|58|11
626489	=>	78|64|58|0
626492	=>	67|65|58|10
626495	=>	66|62|49|23
626496	=>	69|57|48|26
626498	=>	65|64|55|16
626502	=>	73|61|61|5
626507	=>	66|61|40|33
626507	=>	70|55|44|31
626510	=>	71|51|49|29
626510	=>	65|63|46|26
626513	=>	72|49|40|39
626514	=>	67|61|55|17
626516	=>	70|55|45|30
626518	=>	73|72|55|0
626527	=>	66|64|57|13
626527	=>	75|62|60|3
626530	=>	65|62|39|34
626530	=>	71|52|47|30
626532	=>	74|61|61|4
626537	=>	66|62|48|24
626538	=>	70|55|43|32
626540	=>	69|57|43|31
626541	=>	74|62|60|4
626542	=>	69|56|53|22
626542	=>	72|61|61|6
626545	=>	68|58|39|35
626545	=>	64|64|45|27
626545	=>	68|59|48|25
626546	=>	69|57|49|25
626547	=>	70|55|46|29
626547	=>	70|53|52|25
626549	=>	69|56|38|37
626551	=>	71|62|60|7
626552	=>	68|59|49|24
626555	=>	72|62|60|6
626556	=>	68|59|47|26
626557	=>	76|66|57|1
626560	=>	72|49|45|34
626564	=>	73|65|58|4
626565	=>	68|59|50|23
626566	=>	69|69|57|5
626567	=>	70|54|38|38
626568	=>	67|62|57|14
626570	=>	68|61|59|12
626579	=>	68|59|46|27
626581	=>	68|58|57|17
626582	=>	71|52|39|38
626583	=>	72|48|47|33
626590	=>	68|59|51|22
626590	=>	67|61|54|18
626596	=>	73|43|42|42
626597	=>	70|55|42|33
626597	=>	68|65|58|9
626600	=>	65|63|45|27
626602	=>	69|61|60|10
626605	=>	66|62|47|25
626612	=>	70|55|47|28
626612	=>	67|61|53|19
626612	=>	76|63|59|2
626615	=>	68|59|52|21
626618	=>	69|55|55|21
626620	=>	66|63|55|16
626621	=>	68|58|58|16
626622	=>	69|57|42|32
626622	=>	69|57|50|24
626625	=>	65|64|54|17
626626	=>	68|59|45|28
626627	=>	73|62|60|5
626632	=>	67|60|41|32
626635	=>	68|60|59|13
626639	=>	68|64|58|10
626646	=>	73|43|43|41
626646	=>	68|59|53|20
626648	=>	74|71|55|0
626654	=>	70|63|59|8
626655	=>	72|65|58|5
626657	=>	64|64|44|28
626666	=>	67|59|37|37
626666	=>	69|65|58|8
626670	=>	67|61|52|20
626671	=>	70|54|51|25
626671	=>	68|59|54|19
626672	=>	75|63|59|3
626675	=>	66|62|46|26
626678	=>	67|63|57|13
626681	=>	73|44|42|41
626682	=>	68|59|59|14
626683	=>	70|68|57|5
626690	=>	67|61|51|21
626691	=>	68|59|44|29
626692	=>	69|57|51|23
626693	=>	70|55|48|27
626696	=>	68|59|55|18
626697	=>	71|52|48|29
626698	=>	71|65|58|6
626700	=>	73|44|43|40
